k_s_N_per_m,c_s_Ns_per_m,k_s_kN_per_m,c_s_kNs_per_m,balanced_score,bump_peak_sprung_mass_acceleration_mps2,sine_rms_sprung_mass_acceleration_mps2,bump_peak_suspension_deflection_m,sine_peak_tyre_deflection_m,baseline_k_s_N_per_m,baseline_c_s_Ns_per_m,selected_k_s_N_per_m,selected_c_s_Ns_per_m
14285.7142857143,1314.28571428571,14.2857142857143,1.31428571428571,0.984744845218266,8.28098161163973,1.4103590210206,0.0428948859659287,0.00290232236433082,15000,1200,10000,1150
14285.7142857143,1371.42857142857,14.2857142857143,1.37142857142857,0.991203577804816,8.50773094535363,1.41248526772905,0.0424106307647383,0.00292191317901875,15000,1200,10000,1150
14285.7142857143,1428.57142857143,14.2857142857143,1.42857142857143,0.997556339904046,8.72940897649657,1.41455099833599,0.0419474266646851,0.00294084941277201,15000,1200,10000,1150
14285.7142857143,1485.71428571429,14.2857142857143,1.48571428571429,1.00375378008692,8.94619253304881,1.41655382350153,0.0414958858491328,0.00295911947882004,15000,1200,10000,1150
14285.7142857143,1542.85714285714,14.2857142857143,1.54285714285714,1.00979403050666,9.15824746280266,1.41849216814957,0.0410548618930382,0.00297671896084728,15000,1200,10000,1150
14285.7142857143,1600,14.2857142857143,1.6,1.01567983551771,9.36572975901877,1.42036515910079,0.0406239638851415,0.00299364942898126,15000,1200,10000,1150
15000,800,15,0.8,0.95590080700455,5.98051516945707,1.50001893999312,0.0476703809687808,0.00293318645816815,15000,1200,10000,1150
15000,857.142857142857,15,0.857142857142857,0.962618445337542,6.26152741574995,1.49918210666628,0.0470611293356243,0.00294950522179185,15000,1200,10000,1150
15000,914.285714285714,15,0.914285714285714,0.969196687918379,6.53525334133714,1.49834099556952,0.0464686733893377,0.00296580782508883,15000,1200,10000,1150
15000,971.428571428571,15,0.971428571428571,0.975635283222452,6.80204291465936,1.49750085426053,0.0458923010193322,0.00298199360213201,15000,1200,10000,1150
15000,1028.57142857143,15,1.02857142857143,0.981934292565292,7.06221492409545,1.49666629309487,0.045331339048463,0.0029979764437717,15000,1200,10000,1150
